Zona;Sexo;Edad;Relacion;Estado Civil;Lugar 5 años;Pueblo;Seguro Salud;Embarazo;Leer y Escribir;Sum y Mul;Nivel edu;Matricula;Prox Nivel ed;Ocupacion
1;2;16;3;1;1;2;2;3;1;1;42;1;42;0
1;1;3;3;1;4;2;2;0;0;0;0;0;0;0
1;2;1;3;1;4;2;2;0;0;0;0;0;0;0
1;2;43;1;2;2;2;6;2;1;1;72;2;0;4
1;2;18;3;1;2;2;4;3;1;1;42;1;72;0
1;1;11;3;1;2;2;6;0;1;1;41;1;41;0
1;2;30;1;1;2;1;2;3;1;1;74;1;73;1
1;2;29;11;1;2;2;2;3;1;1;74;1;73;1
1;2;73;1;6;1;1;1;0;1;1;23;2;0;0
1;1;43;3;1;1;1;1;0;1;1;77;2;0;1
1;1;36;1;2;1;2;2;0;1;1;73;2;0;1
1;2;35;2;2;1;2;2;3;1;1;72;2;0;0
1;2;22;1;1;2;2;2;3;1;1;72;1;72;0
1;1;19;6;1;2;2;1;0;1;1;42;1;77;0
1;2;72;1;1;1;2;2;0;1;1;72;2;0;0
1;2;50;10;1;1;2;6;2;1;1;72;2;0;8
1;2;22;10;1;1;2;6;2;1;1;72;1;72;0
1;2;5;10;1;1;2;6;0;2;2;13;1;13;0
1;2;3;10;1;4;2;6;0;0;0;0;0;0;0
1;2;54;1;5;1;2;6;0;1;1;72;2;0;3
1;2;65;1;2;1;2;2;0;1;1;77;2;0;0
1;1;75;2;2;1;2;2;0;1;1;72;2;0;0
1;1;19;3;1;1;2;2;0;1;1;72;1;72;0
1;1;46;1;2;1;2;2;0;1;1;72;2;0;1
1;2;44;2;2;1;2;2;2;1;1;72;2;0;1
1;1;11;3;1;1;2;2;0;1;1;41;1;41;0
1;2;6;3;1;1;2;2;0;1;1;13;1;13;0
1;2;54;1;4;1;2;1;0;1;1;77;2;0;3
1;2;25;3;1;1;2;6;3;1;1;72;1;72;0
1;2;16;3;1;1;2;6;3;1;1;42;1;42;0
1;1;74;1;2;1;2;2;0;1;1;72;2;0;1
1;2;55;2;2;1;2;2;0;1;1;77;2;0;0
1;2;21;3;1;1;2;6;3;1;1;72;1;72;0
1;1;20;3;1;1;2;2;0;1;1;72;1;72;0
1;1;71;1;2;1;2;2;0;1;1;72;2;0;3
1;2;69;2;2;1;1;2;0;1;1;23;2;0;0
1;1;80;1;2;1;2;2;0;1;1;72;2;0;0
1;2;87;2;2;1;2;2;0;1;1;72;2;0;0
1;1;65;1;2;1;2;2;0;1;1;72;2;0;0
1;2;59;2;2;1;1;2;0;1;1;23;2;0;0
1;2;29;3;1;1;2;6;3;1;1;72;2;0;0
1;2;36;3;1;1;2;2;2;1;1;72;2;0;1
1;2;6;9;1;1;2;2;0;1;1;13;1;41;0
1;1;63;1;2;1;2;2;0;1;1;77;2;0;0
1;2;63;2;2;1;2;6;0;1;1;77;2;0;0
1;2;60;1;4;1;1;6;0;1;1;23;2;0;0
1;2;29;3;1;1;1;6;3;1;1;72;2;0;0
1;2;65;1;4;1;1;2;0;1;1;72;2;0;0
1;1;25;3;1;1;1;6;0;1;1;72;2;0;1
1;2;64;1;3;1;1;2;0;1;1;23;2;0;0
1;1;74;2;3;1;1;2;0;1;1;23;2;0;0
1;2;51;1;1;1;1;6;0;1;1;72;2;0;1
1;1;44;1;4;1;2;6;0;1;1;23;2;0;3
1;1;59;1;6;1;1;6;0;1;1;21;2;0;0
1;2;23;3;1;1;1;6;3;1;1;72;2;0;0
1;2;55;1;4;1;2;2;0;1;1;71;2;0;1
1;1;30;3;1;1;2;6;0;1;1;72;1;72;0
1;1;16;3;1;1;2;6;0;1;1;42;1;42;0
1;1;48;1;4;1;1;6;0;1;1;72;2;0;1
1;1;61;1;4;1;2;2;0;1;1;73;2;0;1
1;2;76;1;1;1;2;2;0;1;1;72;2;0;0
1;2;60;1;6;1;2;4;0;1;1;23;2;0;3
1;2;22;3;5;1;2;2;3;1;1;72;2;0;1
1;1;19;3;1;1;2;2;0;1;1;72;1;72;0
1;1;13;3;1;1;2;2;0;1;1;41;1;41;0
1;2;7;3;1;1;2;2;0;1;1;41;1;41;0
1;1;2;4;1;4;2;2;0;0;0;0;0;0;0
1;1;44;1;2;1;2;2;0;1;1;23;2;0;1
1;2;33;2;2;1;2;2;3;1;1;32;2;0;0
1;1;68;1;2;1;2;2;0;1;1;72;2;0;1
1;2;58;2;2;1;2;2;0;1;1;72;2;0;3
1;2;29;3;1;1;2;2;3;1;1;72;2;0;0
1;1;26;3;1;1;2;2;0;1;1;72;2;0;0
1;1;44;1;4;1;2;1;0;1;1;77;2;0;3
1;1;49;1;2;1;2;2;0;1;1;72;2;0;1
1;2;49;2;2;1;2;2;2;1;1;72;2;0;1
1;1;20;3;1;1;2;2;0;1;1;72;1;72;0
1;1;16;3;1;1;2;2;0;1;1;42;1;42;0
1;1;60;1;1;1;2;6;0;1;1;72;2;0;3
1;2;52;6;3;1;2;2;0;1;1;72;2;0;1
1;1;70;6;3;1;2;1;0;1;1;21;2;0;3
1;2;25;10;1;1;2;2;3;1;1;72;1;72;0
1;2;23;10;1;1;2;2;3;1;1;72;1;72;0
1;2;40;6;1;1;2;2;2;1;1;72;1;73;1
1;2;6;10;1;1;2;2;0;1;1;13;1;41;0
1;1;91;7;6;1;2;2;0;1;1;21;2;0;0
1;1;37;1;1;1;2;6;0;1;1;72;2;0;3
1;1;46;1;2;1;2;2;0;1;1;79;2;0;1
1;2;43;2;2;1;2;2;2;1;1;23;2;0;0
1;2;21;3;1;1;2;2;3;1;1;42;1;72;0
1;1;19;3;1;1;2;2;0;1;1;42;2;0;1
1;2;13;3;1;1;2;2;3;1;1;42;1;42;0
1;1;8;3;1;1;2;2;0;1;1;41;1;41;0
1;1;70;1;4;1;1;2;0;1;1;72;2;0;3
1;1;63;1;2;1;1;2;0;1;1;72;2;0;0
1;2;58;2;2;1;2;2;0;1;1;32;2;0;0
1;2;25;3;1;1;2;2;3;1;1;72;2;0;1
1;1;37;1;2;1;1;2;0;1;1;77;2;0;1
1;2;39;2;2;1;1;2;2;1;1;32;2;0;0
1;2;13;3;1;1;2;2;3;1;1;42;1;42;0
1;2;8;3;1;1;2;2;0;1;1;41;1;41;0
1;2;5;3;1;1;2;2;0;2;2;11;1;13;0
1;1;58;1;2;1;2;2;0;1;1;79;2;0;1
1;2;57;2;2;1;2;2;0;1;1;71;2;0;0
1;2;17;3;1;1;2;2;3;1;1;42;1;42;0
1;1;34;1;2;1;2;6;0;1;1;72;2;0;1
1;2;34;2;2;1;2;6;2;1;1;72;2;0;0
1;2;1;3;1;4;2;6;0;0;0;0;0;0;0
1;2;67;7;6;1;2;2;0;1;1;74;2;0;0
1;2;72;10;6;1;2;2;0;1;1;74;2;0;0
1;1;54;1;2;1;2;6;0;1;1;72;2;0;3
1;2;52;2;2;1;2;6;0;1;1;21;2;0;3
1;1;26;3;1;1;2;6;0;1;1;72;1;72;0
1;1;24;3;1;1;2;6;0;1;1;72;1;72;0
1;1;17;3;1;1;2;6;0;1;1;42;1;42;0
1;1;38;1;2;1;2;6;0;1;1;32;2;0;1
1;2;38;2;2;1;2;6;2;1;1;32;2;0;3
1;1;17;3;1;1;2;6;0;1;1;42;1;42;0
1;1;39;1;2;1;2;2;0;1;1;72;2;0;1
1;2;40;2;2;1;2;2;2;1;1;72;2;0;0
1;2;19;3;1;1;2;2;3;1;1;72;1;72;0
1;2;11;3;1;1;2;2;0;1;1;41;1;41;0
1;1;9;3;1;1;2;2;0;1;1;41;1;41;0
1;1;48;1;2;1;2;2;0;1;1;77;1;72;1
1;2;34;2;2;2;2;2;2;1;1;74;2;0;1
1;2;6;3;1;2;2;6;0;1;1;13;1;41;0
1;2;60;1;5;1;2;2;0;1;1;77;2;0;0
1;1;30;3;1;1;2;1;0;1;1;72;2;0;0
1;1;40;1;1;1;2;6;0;1;1;72;2;0;3
1;1;36;6;1;1;2;2;0;1;1;72;2;0;1
1;1;45;1;1;1;2;6;0;1;1;77;2;0;3
1;2;80;1;6;1;1;2;0;1;1;72;2;0;0
1;1;23;9;1;1;2;6;0;1;1;72;1;72;0
1;1;60;1;2;1;2;2;0;1;1;79;2;0;0
1;2;61;2;2;1;2;2;0;1;1;23;2;0;0
1;2;23;3;1;1;2;2;3;1;1;72;1;72;0
1;2;24;1;1;1;2;4;3;1;1;72;1;72;0
1;1;68;1;4;1;1;2;0;1;1;72;2;0;0
1;2;38;3;1;1;1;2;3;1;1;73;2;0;1
1;2;36;1;1;1;2;2;3;1;1;74;1;74;1
1;1;89;1;6;1;2;6;0;1;1;23;2;0;0
1;1;84;1;1;1;2;3;0;1;1;23;2;0;1
1;2;55;1;4;1;2;6;0;1;1;72;2;0;3
1;2;33;3;1;1;2;6;3;1;1;72;2;0;1
1;2;25;3;1;1;2;6;3;1;1;72;1;72;0
1;1;65;1;2;1;1;2;0;1;1;23;2;0;0
1;2;64;2;2;1;1;2;0;1;1;71;2;0;0
1;2;33;3;1;1;2;6;3;1;1;74;2;0;1
1;2;22;3;1;1;2;2;3;1;1;72;1;72;0
1;1;43;1;2;1;2;6;0;1;1;72;2;0;1
1;2;33;2;2;1;2;6;2;1;1;77;2;0;0
1;1;12;3;1;1;2;6;0;1;1;42;1;42;0
1;2;10;3;1;1;2;6;0;1;1;41;1;41;0
1;2;90;10;6;1;2;1;0;1;1;77;2;0;3
1;1;49;1;2;1;2;2;0;1;1;72;2;0;1
1;2;46;2;2;1;2;6;2;1;1;72;2;0;0
1;2;18;3;1;1;2;2;3;1;1;42;1;72;0
1;1;12;3;1;1;2;2;0;1;1;41;1;41;0
1;2;44;6;1;1;2;6;3;1;1;72;2;0;1
1;2;69;1;6;1;2;6;0;1;1;23;2;0;3
1;1;88;1;2;1;2;2;0;1;1;23;2;0;0
1;2;71;2;2;1;2;2;0;1;1;23;2;0;0
1;2;46;3;4;1;2;2;2;1;1;72;2;0;1
1;1;16;9;1;1;2;2;0;1;1;42;1;42;0
1;2;71;1;2;1;2;2;0;1;1;71;2;0;0
1;1;82;2;2;1;2;2;0;1;1;23;2;0;0
1;1;35;3;4;1;2;2;0;1;1;72;2;0;1
1;2;52;3;4;1;2;1;0;1;1;72;2;0;0
1;1;25;9;1;1;2;1;0;1;1;72;1;72;0
1;1;31;1;3;1;2;1;0;1;1;72;1;72;3
1;2;28;2;3;1;2;1;2;1;1;72;2;0;1
1;2;5;3;1;1;2;1;0;2;2;13;1;13;0
1;2;1;3;1;4;2;1;0;0;0;0;0;0;0
1;1;62;1;2;1;2;2;0;1;1;73;2;0;3
1;2;42;2;2;1;2;6;2;1;1;77;2;0;1
1;2;21;3;1;1;2;2;3;1;1;77;2;0;0
1;2;18;3;1;1;2;2;3;1;1;42;1;77;0
1;1;68;1;2;1;2;1;0;1;1;23;2;0;0
1;2;63;2;2;1;2;1;0;1;1;22;2;0;3
1;1;60;1;2;1;1;2;0;1;1;73;2;0;1
1;2;47;2;2;1;2;2;2;1;1;23;2;0;1
1;1;24;3;1;1;2;1;0;1;1;72;2;0;0
1;1;24;3;1;1;2;6;0;1;1;72;1;72;0
1;1;84;7;6;1;1;1;0;1;1;21;2;0;0
1;1;67;1;1;1;2;2;0;1;1;23;2;0;0
1;1;41;1;2;1;2;2;0;1;1;73;2;0;1
1;2;42;2;2;1;2;2;2;1;1;72;2;0;3
1;1;12;3;1;1;2;2;0;1;1;41;1;41;0
1;1;8;3;1;1;2;2;0;1;1;41;1;41;0
1;1;45;1;1;1;2;6;0;1;1;77;2;0;3
1;1;48;6;1;1;2;6;0;1;1;23;2;0;6
1;2;36;6;3;1;2;3;2;1;1;72;2;0;0
1;1;35;6;3;1;2;6;0;1;1;32;2;0;1
1;2;4;10;1;4;2;3;0;2;2;11;1;13;0
1;1;1;10;1;4;2;3;0;0;0;0;0;0;0
1;1;42;1;1;1;2;4;0;1;1;72;2;0;1
1;1;68;1;2;1;2;1;0;1;1;23;2;0;3
1;2;65;2;2;1;2;1;0;1;1;22;2;0;0
1;2;60;1;6;1;2;1;0;1;1;81;2;0;0
1;2;40;1;1;1;2;1;2;1;1;23;2;0;0
1;1;8;3;1;1;2;1;0;1;1;41;1;41;0
1;1;50;1;5;1;2;4;0;1;1;72;2;0;3
1;1;24;3;1;1;2;4;0;1;1;72;2;0;0
1;2;75;1;6;1;2;2;0;1;1;72;2;0;1
1;2;36;3;2;1;2;6;2;1;1;73;2;0;2
1;1;36;5;2;1;2;6;0;1;1;72;1;72;0
1;1;17;9;1;1;2;6;0;1;1;42;1;42;0
1;2;12;9;1;1;2;6;0;1;1;41;1;41;0
1;2;11;9;1;1;2;6;0;1;1;41;1;41;0
1;1;60;1;2;1;2;2;0;1;1;75;2;0;3
1;2;49;2;2;1;2;2;2;1;1;72;2;0;1
1;1;21;3;1;1;2;2;0;1;1;72;1;72;0
1;1;18;3;1;1;2;2;0;1;1;42;1;42;0
1;2;90;8;6;1;2;1;0;1;1;21;2;0;0
1;2;28;1;1;1;2;2;3;1;1;74;1;74;0
1;1;56;1;2;1;1;6;0;1;1;21;2;0;1
1;1;41;1;1;1;2;6;0;1;1;77;2;0;3
1;1;35;1;2;1;2;2;0;1;1;72;2;0;1
1;2;22;2;2;1;2;2;2;1;1;42;2;0;1
1;2;3;3;1;4;2;2;0;0;0;0;0;0;0
1;1;64;1;2;1;2;2;0;1;1;72;2;0;0
1;2;66;2;2;1;1;2;0;1;1;72;2;0;1
1;1;30;3;1;1;1;2;0;1;1;73;2;0;1
1;1;27;3;1;1;2;2;0;1;1;73;2;0;1
1;2;43;1;4;1;2;1;2;1;1;72;2;0;0
1;2;19;3;1;2;2;1;3;1;1;72;1;72;1
1;2;16;3;1;1;2;1;3;1;1;42;1;42;0
1;2;12;3;1;1;2;1;0;1;1;41;1;41;0
1;1;10;3;1;1;2;1;0;1;1;41;1;41;0
1;1;85;1;2;1;2;1;0;1;1;72;2;0;0
1;2;84;2;2;1;2;1;0;1;1;23;2;0;0
1;2;44;3;4;1;2;1;2;1;1;72;2;0;4
1;2;14;9;1;1;2;1;3;1;1;42;1;42;0
1;1;36;1;1;1;1;2;0;1;1;72;2;0;1
1;2;33;1;1;1;2;6;3;1;1;72;2;0;0
1;1;57;1;6;1;2;2;0;1;1;77;2;0;1
1;1;21;3;1;1;2;6;0;1;1;42;2;0;1
1;2;37;3;4;1;2;1;2;1;1;77;2;0;0
1;1;4;9;1;4;2;1;0;2;2;11;2;0;0
1;1;46;1;2;1;2;6;0;1;1;77;2;0;4
1;2;36;2;2;1;2;6;2;1;1;81;2;0;0
1;1;22;3;1;1;2;2;0;1;1;77;2;0;1
1;1;15;3;1;1;2;6;0;1;1;42;1;42;0
1;1;1;3;1;4;2;6;0;0;0;0;0;0;0
1;1;68;1;2;1;2;6;0;1;1;77;2;0;3
1;2;56;2;2;1;2;6;0;1;1;23;2;0;0
1;2;32;3;3;1;2;6;1;1;1;72;2;0;3
1;2;11;9;1;1;2;6;0;1;1;41;1;41;0
1;1;43;1;2;1;2;2;0;1;1;72;2;0;1
1;2;38;2;2;1;2;2;2;1;1;32;2;0;0
1;2;18;3;1;1;2;6;3;1;1;42;1;81;0
1;2;8;3;1;1;2;2;0;1;1;41;1;41;0
1;1;72;1;6;1;2;6;0;1;1;21;2;0;0
1;1;67;1;2;1;1;2;0;1;1;72;2;0;0
1;2;68;2;2;1;1;2;0;1;1;23;2;0;0
1;1;44;1;2;1;2;2;0;1;1;72;2;0;1
1;2;42;2;2;1;2;2;2;1;1;77;2;0;1
1;1;24;3;1;1;2;6;0;1;1;72;1;72;0
1;1;15;3;1;1;2;2;0;1;1;42;1;42;0
1;2;4;3;1;4;2;2;0;2;2;11;1;13;0
1;1;70;1;4;1;2;2;0;1;1;72;2;0;0
1;1;61;1;2;1;2;2;0;1;1;72;2;0;0
1;2;52;2;2;1;2;2;0;1;1;72;2;0;1
1;2;16;3;1;1;2;2;3;1;1;42;1;42;0
1;1;76;1;2;1;2;2;0;1;1;72;2;0;0
1;2;64;2;2;1;2;2;0;1;1;72;2;0;0
1;2;25;3;1;1;2;6;3;1;1;72;1;74;0
1;1;21;3;1;1;2;6;0;1;1;72;1;72;0
1;2;58;1;1;1;2;2;0;1;1;23;2;0;0
1;2;37;3;1;1;2;2;3;1;1;72;2;0;1
1;2;33;3;1;1;2;2;3;1;1;72;2;0;1
1;2;26;3;1;1;2;2;3;1;1;72;1;72;1
1;1;71;1;2;1;2;2;0;1;1;71;2;0;0
1;2;67;2;2;1;2;2;0;1;1;23;2;0;0
1;1;43;1;2;1;2;2;0;1;1;72;2;0;1
1;2;39;2;2;1;2;2;2;1;1;77;2;0;1
1;2;5;3;1;1;2;2;0;2;2;13;1;13;0
1;1;47;1;2;1;1;6;0;1;1;23;2;0;1
1;2;47;2;2;1;1;6;2;1;1;23;2;0;0
1;2;27;3;1;1;2;6;3;1;1;72;2;0;0
1;1;25;3;1;1;2;6;0;1;1;72;2;0;1
1;1;61;1;2;1;2;2;0;1;1;72;2;0;1
1;2;62;2;2;1;2;2;0;1;1;23;2;0;0
1;1;60;1;2;1;2;6;0;1;1;72;2;0;1
1;2;60;2;2;1;2;6;0;1;1;23;2;0;0
1;1;38;3;1;1;2;6;0;1;1;72;1;72;0
1;2;36;3;1;1;2;6;3;1;1;72;2;0;1
1;1;25;3;1;1;2;2;0;1;1;72;1;72;0
1;2;73;1;6;1;2;2;0;1;1;23;2;0;0
1;2;53;10;5;1;2;6;0;1;1;23;2;0;0
1;1;30;10;1;1;2;6;0;1;1;32;2;0;1
1;1;26;10;1;1;2;2;0;1;1;77;2;0;1
1;1;28;1;3;1;2;6;0;1;1;72;2;0;1
1;2;33;2;3;1;2;6;2;1;1;72;2;0;1
1;1;7;3;1;1;2;6;0;1;1;41;1;41;0
1;2;48;1;2;1;2;2;2;1;1;77;2;0;1
1;1;33;1;1;1;2;2;0;1;1;72;2;0;1
1;2;33;6;1;1;2;2;3;1;1;72;2;0;1
1;2;26;6;1;1;2;2;3;1;1;72;2;0;1
1;1;51;1;4;1;2;6;0;1;1;77;2;0;3
1;2;54;6;4;1;2;2;0;1;1;77;2;0;1
1;1;49;1;2;1;2;2;0;1;1;72;2;0;3
1;2;51;2;2;1;2;2;0;1;1;72;2;0;1
1;1;27;3;1;1;2;2;0;1;1;72;1;72;0
1;2;20;3;1;1;2;2;3;1;1;72;1;72;0
1;1;65;10;4;1;2;6;0;1;1;77;2;0;0
1;2;69;1;4;1;2;2;0;1;1;72;2;0;0
1;1;39;3;4;1;2;4;0;1;1;72;2;0;0
1;1;11;9;1;1;2;6;0;1;1;41;1;41;0
1;1;45;1;1;1;2;6;0;1;1;23;2;0;1
1;2;70;7;6;1;2;2;0;1;1;22;2;0;0
1;1;29;6;1;1;2;6;0;1;1;32;2;0;0
1;1;43;1;2;1;2;2;0;1;1;72;2;0;1
1;2;40;2;2;1;2;2;2;1;1;77;2;0;1
1;1;19;3;1;1;2;6;0;1;1;72;1;72;0
1;1;11;3;1;1;2;6;0;1;1;41;1;41;0
1;1;63;1;2;1;2;4;0;1;1;72;2;0;0
1;2;58;2;2;1;2;6;0;1;1;23;2;0;0
1;2;39;3;4;1;2;6;2;1;1;72;2;0;0
1;2;29;3;1;1;2;6;3;1;1;72;2;0;3
1;2;12;9;1;1;2;6;0;1;1;41;1;41;0
1;2;44;1;1;1;2;2;2;1;1;72;2;0;1
1;1;24;3;1;1;2;2;0;1;1;72;1;72;0
1;1;23;3;1;1;2;2;0;1;1;77;1;77;0
1;2;1;3;1;4;2;2;0;0;0;0;0;0;0
1;2;25;1;1;1;1;6;3;1;1;72;1;72;0
1;2;32;1;1;1;2;2;2;1;1;72;2;0;1
1;2;11;3;1;1;2;2;0;1;1;41;1;41;0
1;1;20;6;1;1;2;6;0;1;1;42;1;72;0
1;2;22;6;3;1;2;6;2;1;1;42;2;0;3
1;1;23;6;3;1;2;6;0;1;1;42;1;72;1
1;1;4;10;1;4;2;1;0;2;2;11;1;13;0
1;1;35;1;2;1;2;2;0;1;1;72;2;0;1
1;2;31;2;2;1;2;2;2;1;1;72;2;0;0
1;1;4;3;1;4;2;2;0;2;2;11;1;13;0
1;2;65;1;1;1;2;1;0;1;1;72;2;0;0
1;1;60;1;6;1;2;2;0;1;1;74;2;0;0
1;2;17;3;1;1;2;2;3;1;1;42;1;42;0
1;1;68;1;2;1;1;2;0;1;1;72;2;0;0
1;2;62;2;2;1;1;1;0;1;1;32;2;0;0
1;1;79;1;2;1;2;6;0;1;1;31;2;0;3
1;2;76;2;2;1;2;6;0;1;1;31;2;0;0
1;1;37;3;1;1;2;6;0;1;1;77;2;0;6
1;1;35;3;1;1;2;6;0;1;1;77;2;0;6
1;1;43;1;2;1;2;6;0;1;1;72;2;0;3
1;2;51;2;2;1;2;6;0;1;1;23;2;0;3
1;1;16;3;1;1;2;6;0;1;1;42;1;42;6
1;2;72;1;6;1;2;2;0;1;1;23;2;0;3
1;1;38;3;1;1;2;6;0;1;1;72;2;0;3
1;1;54;1;4;1;2;6;0;1;1;23;2;0;3
1;2;30;1;2;1;2;6;2;1;1;32;2;0;0
1;1;31;2;2;1;2;6;0;1;1;77;2;0;1
1;1;13;3;1;1;2;6;0;1;1;42;1;42;0
1;2;8;3;1;1;2;6;0;1;1;41;1;41;0
1;1;67;1;6;1;1;2;0;1;1;22;2;0;0
1;1;40;1;2;1;2;6;0;1;1;23;2;0;3
1;2;40;2;2;1;2;6;2;1;1;23;2;0;0
1;2;20;3;1;1;2;6;3;1;1;72;1;72;0
1;1;14;3;1;1;2;6;0;1;1;42;1;42;0
1;2;65;1;1;1;2;6;0;1;1;23;2;0;3
1;2;9;9;1;1;2;6;0;1;1;41;1;41;0
1;1;5;9;1;1;2;6;0;2;2;13;1;13;0
1;1;4;9;1;4;2;6;0;2;2;11;2;0;0
1;1;63;1;2;1;2;2;0;1;1;77;2;0;0
1;2;50;2;2;1;2;2;2;1;1;77;2;0;0
1;2;30;3;1;1;2;6;3;1;1;72;2;0;1
1;2;28;3;1;1;2;6;3;1;1;72;2;0;1
1;2;17;3;1;1;2;6;3;1;1;42;1;42;0
1;2;14;3;1;1;2;6;3;1;1;42;1;42;0
1;2;32;3;4;1;2;6;2;1;1;72;2;0;8
1;1;9;9;1;1;2;6;0;1;1;41;1;41;0
1;2;7;9;1;1;2;6;0;1;1;13;1;41;0
1;2;56;1;6;1;2;2;0;1;1;23;2;0;1
1;2;18;3;1;1;2;6;3;1;1;42;1;81;0
1;2;26;1;4;1;2;6;2;1;1;72;2;0;3
1;1;3;3;1;4;2;6;0;0;0;0;0;0;0
1;1;52;1;6;1;2;6;0;1;1;72;2;0;3
1;1;27;3;1;1;2;6;0;1;1;77;1;77;3
1;1;22;3;1;1;2;6;0;1;1;77;2;0;1
1;2;39;1;1;1;2;6;3;1;1;72;2;0;3
1;1;40;1;2;1;2;6;0;1;1;23;2;0;3
1;2;38;2;2;1;2;6;2;1;1;21;2;0;3
1;1;18;3;1;1;2;6;0;1;1;42;1;42;0
1;2;14;3;1;1;2;6;3;1;1;42;1;42;0
1;1;54;1;2;1;2;2;0;1;1;23;2;0;1
1;2;49;2;2;1;2;2;2;1;1;22;2;0;0
1;2;31;3;1;1;2;2;3;1;1;72;2;0;1
1;1;28;3;1;1;2;6;0;1;1;72;2;0;0
1;1;22;3;1;1;2;6;0;1;1;42;1;72;0
1;1;42;1;4;1;1;6;0;1;1;21;2;0;1
1;1;18;3;1;1;2;6;0;1;1;42;1;42;0
1;1;20;3;3;1;2;6;0;1;1;42;2;0;1
1;2;19;5;3;1;2;1;1;1;1;42;2;0;0
1;1;36;1;1;1;2;2;0;1;1;72;2;0;1
1;1;55;1;2;1;2;6;0;1;1;72;2;0;3
1;2;52;2;2;1;2;6;0;1;1;72;2;0;6
1;1;26;3;1;1;2;1;0;1;1;72;1;72;0
1;1;57;1;2;1;1;1;0;1;1;77;2;0;1
1;2;50;2;2;1;2;6;2;1;1;77;2;0;1
1;1;30;3;1;1;2;2;0;1;1;72;1;72;1
1;1;28;3;1;1;2;2;0;1;1;72;1;72;0
1;1;26;3;1;1;2;2;0;1;1;72;1;72;1
1;1;16;3;1;1;2;1;0;1;1;42;1;42;0
1;1;49;1;3;1;2;6;0;1;1;73;1;73;1
1;2;47;2;3;1;2;2;3;1;1;73;2;0;1
1;2;52;6;2;1;2;2;0;1;1;74;2;0;1
1;1;55;6;2;1;2;2;0;1;1;73;2;0;1
1;1;23;10;1;1;2;2;0;1;1;72;1;72;0
1;1;21;10;1;1;2;2;0;1;1;72;1;72;0
1;1;77;7;6;1;1;1;0;1;1;72;2;0;0
1;1;62;1;2;1;2;2;0;1;1;79;2;0;1
1;2;45;2;2;1;2;2;2;1;1;77;2;0;0
1;2;16;3;1;1;2;2;3;1;1;42;1;42;0
1;2;60;1;6;1;1;6;0;1;1;72;2;0;3
1;1;29;3;1;1;2;2;0;1;1;72;1;72;0
1;1;74;1;2;1;2;1;0;1;1;11;2;0;3
1;2;75;2;2;1;2;1;0;1;1;23;2;0;6
1;1;41;1;1;1;2;2;0;1;1;72;2;0;1
1;1;57;1;1;1;2;2;0;1;1;71;2;0;1
1;1;33;1;2;1;1;1;0;1;1;32;2;0;3
1;2;33;2;2;1;1;1;2;1;1;32;2;0;1
1;2;5;3;1;1;2;1;0;2;2;13;1;13;0
1;2;0;3;1;4;2;1;0;0;0;0;0;0;0
1;1;46;1;3;1;2;6;0;1;1;31;2;0;3
1;2;42;2;3;1;2;6;3;1;1;23;2;0;3
1;1;39;1;1;1;2;2;0;1;1;76;2;0;1
1;2;58;1;2;1;2;2;0;1;1;23;2;0;1
1;1;59;2;2;1;2;2;0;1;1;72;2;0;3
1;1;54;1;2;1;2;6;0;1;1;73;2;0;3
1;2;50;2;2;1;2;6;2;1;1;23;2;0;0
1;2;76;1;6;1;2;2;0;1;1;23;2;0;0
1;1;66;1;6;1;2;2;0;1;1;72;2;0;0
1;1;24;1;1;1;2;6;0;1;1;72;1;72;0
1;1;45;1;2;1;2;6;0;1;1;72;2;0;1
1;2;29;2;2;1;2;1;2;1;1;72;1;72;3
1;2;12;3;1;1;2;1;0;1;1;41;1;41;0
1;1;3;3;1;4;2;1;0;0;0;0;0;0;0
1;2;81;1;1;1;2;2;0;1;1;74;2;0;0
1;1;33;1;2;1;2;2;0;1;1;72;2;0;1
1;2;29;2;2;1;2;2;2;1;1;77;2;0;1
1;2;12;3;1;1;2;2;0;1;1;41;1;41;0
1;2;10;3;1;1;2;2;0;1;1;41;1;41;0
1;1;80;1;2;1;2;1;0;1;1;72;2;0;0
1;2;78;2;2;1;2;1;0;1;1;23;2;0;0
1;1;38;1;1;1;2;6;0;1;1;72;2;0;1
1;2;37;1;2;1;2;2;3;1;1;72;2;0;1
1;1;43;2;2;1;2;2;0;1;1;72;2;0;0
1;1;59;1;6;1;2;2;0;1;1;72;2;0;1
1;1;93;7;6;1;2;2;0;1;1;23;2;0;0
1;1;46;1;2;1;2;2;0;1;1;22;2;0;1
1;2;50;2;2;1;2;2;2;1;1;21;2;0;3
1;1;19;3;1;1;2;6;0;1;1;42;1;72;0
1;1;64;1;2;1;2;1;0;1;1;52;2;0;3
1;2;57;2;2;1;1;1;0;1;1;22;2;0;3
1;1;38;3;1;1;2;6;0;1;1;72;2;0;3
1;2;29;3;1;1;2;1;3;1;1;72;1;72;3
1;1;38;1;2;1;2;6;0;1;1;73;2;0;3
1;2;30;2;2;1;2;6;2;1;1;72;2;0;0
1;1;11;3;1;1;2;6;0;1;1;41;1;41;0
1;1;9;3;1;1;2;6;0;1;1;41;1;41;0
1;1;67;1;2;1;2;6;0;1;1;75;2;0;3
1;2;67;2;2;1;2;6;0;1;1;72;2;0;0
1;1;32;1;3;1;2;6;0;1;1;32;2;0;3
