nro_residentes,tipo_vivienda,pago_mensual
3,3,453
2,1,872
1,1,1620
1,1,688
2,5,2089
5,1,1797
3,3,1385
2,3,1638
1,7,919
4,7,1085
6,1,1680
4,5,1120
5,5,2544
3,3,1425
3,3,343
4,1,1098
6,1,1870
2,1,575
3,1,1830
4,1,2845
5,5,903
3,3,480
2,3,693
5,1,703
2,3,483
5,1,1877
2,3,605
3,1,2111
3,1,659
3,1,576
1,3,483
4,7,919
3,1,1865
2,1,1912
5,1,1733
4,3,1933
5,1,1539
4,1,1962
2,1,626
6,3,1270
7,1,1078
3,1,1298
3,5,1193
5,7,1126
4,5,1165
3,1,1295
1,7,250
2,7,5590
4,1,3335
3,1,692
1,1,849
3,1,1420
2,3,524
2,1,1545
2,3,715
5,1,1605
3,2,572
3,1,745
3,1,1145
3,5,1733
3,3,2043
1,3,422
6,3,655
1,1,625
2,3,1540
4,3,1928
3,1,1532
3,5,1437
4,1,1815
4,5,2193
2,2,2054
2,1,1724
3,7,307
2,5,326
2,1,562
1,6,575
4,1,2310
1,1,967
6,1,1475
4,5,1583
5,1,2848
1,3,1629
5,1,1837
4,1,1369
5,2,2285
4,1,1346
4,1,1685
4,1,1475
2,5,2102
3,3,2272
1,3,988
2,1,1350
3,5,1209
2,1,1875
1,7,2102
5,1,1885
5,1,2978
1,5,603
2,3,694
1,1,2242
3,1,1593
2,1,1314
1,6,325
2,6,200
1,3,2983
2,5,2195
1,3,2695
4,1,3273
4,7,3373
5,3,1873
5,3,2013
4,6,460
4,3,930
1,3,468
1,3,675
6,1,1523
1,1,1159
4,7,929
2,7,418
5,7,1130
2,1,2393
2,8,2153
3,7,1353
1,1,1920
2,1,1718
3,3,1537
2,1,2569
2,1,2363
5,1,2230
1,6,410
1,1,918
3,3,1403
6,1,1869
1,7,20
3,1,2095
3,1,1234
3,3,7238
1,1,1448
1,1,1450
3,3,646
4,7,1032
6,1,2163
2,7,1115
2,3,1368
2,1,1680
4,3,388
2,1,825
5,1,1095
3,1,1189
2,3,721
3,5,1188
3,1,1943
3,1,2430
4,1,1657
1,1,2339
6,3,1026
1,7,580
1,1,1085
3,5,2756
4,1,2447
2,3,478
1,3,3059
4,1,1402
1,3,1242
2,3,1538
1,3,455
1,3,595
2,3,710
4,1,1344
2,1,3017
2,3,995
3,1,2142
1,8,1523
3,1,2277
4,1,1890
4,1,3101
2,3,1744
1,4,1638
1,4,1743
3,1,1890
1,1,1473
4,1,1908
4,1,3310
3,1,2010
4,3,2008
3,5,1740
4,1,1235
4,1,1530
4,1,2285
3,1,1713
2,3,880
2,1,469
6,3,1823
1,3,640
4,1,3453
3,5,1314
3,1,2315
3,1,2307
3,1,2570
4,1,2329
5,5,2338
3,3,2964
5,4,3565
5,1,1570
1,1,673
3,1,2127
1,7,1703
6,1,1265
4,1,486
2,3,2055
1,6,908
1,3,3127
5,3,1750
1,1,2287
4,1,2558
1,1,2186
6,1,2785
2,1,1840
1,7,3869
4,1,1149
4,1,1518
4,5,1251
7,1,960
4,1,2385
4,1,1520
6,3,1835
5,1,2940
6,1,2905
2,1,1242
4,5,2495
2,3,2517
5,3,3314
1,1,3070
3,5,2974
2,1,265
4,1,2293
1,1,3729
3,1,2840
5,2,2770
5,6,962
2,1,1768
1,7,1130
2,7,603
4,1,1635
9,1,1795
2,1,645
4,1,2112
4,7,2040
2,1,1030
5,1,1497
6,1,2255
5,1,1342
10,1,2012
5,3,900
5,3,1058
3,3,773
4,3,795
4,3,810
6,3,814
4,3,750
4,3,1105
4,3,540
2,3,575
4,3,700
6,3,926
3,1,1855
3,1,2310
2,1,1350
1,3,508
4,3,1290
3,3,2160
4,7,1120
5,3,2375
2,1,1873
5,1,2475
3,7,1217
2,1,2223
1,3,2460
1,3,868
4,5,1812
1,7,1423
5,1,1910
5,1,2510
2,3,2068
4,5,2788
3,1,4420
1,2,2238
3,1,2210
3,1,3230
2,1,1368
2,1,2409
2,3,1095
2,1,1085
3,1,1735
1,7,250
3,1,3315
4,1,1078
5,1,505
4,1,2460
3,3,1828
3,5,573
3,1,5448
1,7,548
3,3,323
4,1,2430
1,1,926
5,1,4595
2,5,1793
5,1,916
1,6,645
6,3,1755
4,1,1320
4,1,1108
2,1,1850
4,3,345
2,3,904
4,3,2130
2,1,2760
3,1,1456
5,1,2460
6,1,2430
4,1,3249
3,5,1629
3,3,1530
4,3,1030
1,5,424
4,7,960
3,3,2072
2,3,803
3,3,863
2,5,2159
4,1,1118
4,3,2092
4,1,1185
5,3,2533
4,7,3763
3,3,2368
3,3,2041
3,1,2268
2,3,827
5,1,2923
4,1,1653
2,1,838
6,6,935
6,1,1595
4,1,1774
3,1,1844
5,2,5850
3,3,1675
1,3,1489
5,5,2346
3,7,711
4,1,2405
4,1,1645
4,1,1213
4,1,2335
11,1,836
7,1,1680
2,1,3350
4,7,440
4,1,1232
1,3,360
5,1,774
4,2,2165
4,1,2080
2,1,565
4,3,651
3,1,2110
4,1,792
5,1,994
5,1,1545
6,5,1152
3,1,1065
2,3,3233
4,6,612
3,1,2309
3,3,300
3,1,1542
4,1,1880
1,3,635
2,3,2571
3,1,345
1,1,1945
1,3,1487
3,1,2818
4,1,810
2,1,764
3,1,735
2,1,810
4,1,845
4,3,1868
3,1,1018
3,1,764
6,1,915
4,7,884
4,5,843
2,1,1254
3,1,813
2,1,1644
2,1,865
1,3,515
6,7,373
3,3,1185
2,1,1159
1,1,829
2,3,2337
2,1,670
1,3,564
3,1,4350
6,1,1134
4,1,1945
2,5,1123
5,1,1495
3,7,725
2,1,1799
4,3,434
3,5,1903
4,1,775
2,7,1373
1,1,1528
5,1,1763
4,5,1772
3,1,7841
4,5,6256
3,3,1737
3,5,1689
1,7,730
2,1,2009
5,1,1309
1,6,366
5,5,792
1,1,1091
3,1,1259
4,3,938
5,1,3698
5,3,2045
3,1,1144
2,1,777
1,1,1319
3,1,794
4,7,863
3,3,958
2,1,489
3,1,734
4,3,874
2,7,671
4,1,721
7,1,3385
4,7,1549
3,1,568
2,1,1264
1,5,1373
6,1,1303
4,1,666
3,1,849
5,3,485
3,3,814
5,3,611
2,1,1220
4,1,743
1,1,1317
4,3,875
3,3,478
2,3,1291
1,7,394
3,1,1409
3,7,426
4,1,520
4,1,822
4,7,452
1,1,509
3,1,2365
1,1,1500
2,1,567
1,3,515
1,1,1425
3,1,697
5,1,563
4,1,1200
6,1,832
3,1,800
1,7,1111
4,1,592
3,3,406
7,1,917
6,1,529
4,2,2520
3,1,2766
5,1,4200
2,5,560
5,1,1568
2,1,1018
4,1,1902
5,1,1850
3,7,2508
2,1,2722
5,1,2505
3,1,282
5,1,443
2,7,256
2,1,447
5,1,335
7,1,552
5,1,261
2,3,153
5,1,328
2,1,320
9,1,505
2,1,248
4,1,566
3,3,141
1,1,237
6,3,638
2,1,953
5,1,1094
4,1,953
2,1,577
5,1,718
3,1,283
3,7,693
7,1,584
6,1,160
9,7,135
6,1,325
5,7,267
1,1,735
3,1,489
2,1,459
3,1,281
3,1,240
3,7,176
4,1,342
5,1,218
4,1,266
3,3,261
2,1,633
5,1,348
3,3,247
5,7,306
3,7,435
4,7,472
3,1,781
5,1,588
5,1,1045
3,5,513
2,7,380
4,7,878
1,7,276
5,1,540
6,1,442
2,1,923
3,1,473
7,1,519
5,1,923
5,1,633
6,1,519
4,1,1638
4,1,253
4,1,268
1,1,173
7,7,223
6,7,541
3,1,474
6,1,552
6,1,1305
4,7,262
5,1,395
5,6,425
2,7,278
5,1,535
4,7,278
5,3,225
3,3,235
3,3,225
1,1,1710
5,1,295
4,1,260
1,7,560
1,1,198
5,1,152
3,1,355
2,1,803
1,1,404
1,3,322
2,5,592
1,2,2059
5,3,1163
1,5,275
3,1,1175
1,6,528
2,1,2104
3,1,1149
5,1,2272
4,1,5358
7,1,745
2,5,843
3,3,1513
1,1,1140
5,1,1780
3,1,433
3,7,622
4,1,1342
7,5,165
4,7,550
5,3,351
4,1,338
4,7,359
4,3,272
3,1,1228
3,1,520
3,1,388
6,3,733
5,1,275
6,1,539
6,7,653
4,1,423
4,1,463
4,3,342
3,7,472
2,6,233
1,7,195
4,1,368
1,1,344
7,7,500
3,1,428
2,1,383
1,7,438
4,7,555
1,1,251
3,1,374
1,6,286
2,3,415
3,3,356
3,2,1044
2,1,1314
2,1,524
5,3,623
2,1,241
3,7,293
4,3,560
1,1,268
4,1,598
2,1,598
2,1,618
4,7,300
4,1,510
4,3,152
3,1,323
1,1,504
1,1,174
3,3,299
1,3,343
3,1,603
2,1,592
2,7,370
2,3,694
3,1,241
1,1,220
2,1,463
3,3,478
3,1,442
2,1,1062
1,3,338
5,1,834
3,1,2139
4,1,1119
4,5,1670
6,5,1615
4,1,610
5,1,635
2,1,885
4,1,792
1,3,399
5,1,575
5,1,1182
3,1,1075
4,3,305
4,3,520
2,3,508
4,3,633
5,1,3305
3,1,952
4,1,714
3,6,3266
3,3,448
4,1,473
4,1,458
4,1,523
4,7,2017
7,1,523
3,3,319
7,3,839
8,3,512
5,3,400
8,3,1003
5,3,632
4,3,223
6,3,465
5,6,313
2,1,274
2,1,503
1,1,623
4,1,613
1,1,678
2,7,263
2,1,850
2,3,168
5,7,263
3,7,268
2,1,443
1,1,147
10,1,308
4,6,458
2,1,526
5,5,628
4,6,302
2,3,292
5,6,880
5,1,625
4,7,640
5,7,410
5,3,573
3,1,438
3,3,368
3,7,1258
3,7,665
1,1,160
5,3,1112
4,5,505
2,5,1073
4,1,390
4,5,313
3,2,325
2,1,732
3,3,603
1,3,423
3,1,943
5,1,512
5,1,583
3,1,567
2,1,466
3,1,735
2,1,448
5,1,845
2,1,880
2,1,750
4,7,638
3,3,839
6,2,3856
5,6,423
5,2,663
2,5,2273
2,1,2223
5,1,2008
4,3,1240
3,1,1218
5,7,1533
1,3,386
3,7,885
5,1,946
2,1,692
1,1,548
2,1,510
1,1,1330
3,1,1360
4,3,444
2,1,595
3,7,465
3,1,827
8,3,1223
3,7,406
6,1,3139
2,1,934
3,3,870
6,1,709
4,3,863
4,1,685
3,3,600
4,2,775
3,3,1072
4,1,2280
4,3,1447
4,1,612
4,5,762
3,1,1226
2,1,582
2,1,3825
5,3,428
5,6,2095
1,3,902
2,3,448
3,7,528
3,3,393
3,1,286
2,1,249
5,3,495
3,1,700
5,1,358
4,7,373
4,1,352
3,7,363
3,1,379
3,1,448
4,7,342
5,1,980
1,1,263
6,1,948
3,3,559
6,1,1064
5,2,483
3,1,1163
4,1,1093
5,1,410
2,1,430
1,1,360
8,1,398
4,1,823
4,1,933
4,1,1153
3,3,408
4,1,540
2,1,433
2,7,293
3,3,350
3,1,398
2,1,366
2,1,320
5,1,223
5,3,493
4,3,1178
3,5,418
4,1,2233
5,1,634
5,3,248
6,3,685
2,7,580
4,7,555
2,1,1978
7,1,975
4,3,2689
3,1,280
5,1,393
4,1,355
4,1,293
3,1,628
4,1,400
3,1,222
4,1,348
3,3,590
4,1,328
3,1,630
3,1,316
5,1,1362
4,2,945
5,1,1114
4,1,365
5,7,343
6,7,608
9,1,404
4,7,700
5,1,368
5,3,464
6,1,390
7,1,417
3,1,1570
2,3,586
5,1,1155
3,3,118
5,5,339
9,3,308
4,3,238
2,1,337
3,3,314
3,1,461
1,7,200
7,3,515
2,1,330
2,1,518
4,1,1340
2,1,395
2,1,1594
5,1,1130
4,1,2157
2,1,650
3,3,175
3,3,267
7,1,641
7,1,506
3,3,432
2,1,376
3,3,353
3,2,883
1,7,230
3,2,403
1,7,452
4,1,331
3,1,244
4,7,269
7,6,78
3,1,634
5,3,470
1,1,202
3,1,287
4,1,429
4,1,219
3,1,408
2,1,589
4,1,243
5,3,257
2,3,465
1,1,67
7,1,300
5,1,385
1,7,157
1,7,161
2,1,306
3,7,181
4,1,225
1,6,141
6,1,329
2,7,172
3,1,173
5,1,1232
4,5,653
1,3,250
3,7,337
6,3,915
3,1,885
2,1,686
4,3,2955
4,3,328
3,3,337
3,3,341
4,1,572
4,7,330
8,1,392
3,7,352
5,3,355
2,7,253
3,2,624
1,3,410
1,3,340
4,1,397
1,3,238
3,1,269
3,5,281
6,7,1018
3,1,513
5,1,928
1,3,550
1,3,500
1,3,500
1,3,500
4,1,356
6,1,371
6,1,358
3,7,277
2,1,385
4,1,146
2,1,134
2,1,130
3,1,120
1,1,141
2,1,95
1,1,128
1,1,181
6,1,110
6,1,133
4,1,160
2,1,120
6,1,115
7,1,115
7,1,40
1,1,60
3,1,203
1,1,20
2,1,70
6,1,38
7,1,131
3,1,87
9,1,65
7,1,130
4,5,128
4,1,348
4,2,618
4,1,229
1,1,167
3,1,228
3,1,364
5,1,268
2,1,120
1,1,114
5,1,243
1,1,194
5,1,198
2,1,182
3,1,232
4,1,358
5,1,303
5,1,290
2,1,263
2,1,210
1,2,183
4,7,148
5,2,196
5,2,353
4,3,375
1,1,255
3,3,475
2,1,640
3,7,280
1,1,310
1,3,255
1,3,275
2,1,720
5,3,385
1,3,200
4,1,1280
3,1,260
3,1,405
1,7,355
4,1,265
2,1,175
4,1,295
1,1,260
3,7,215
9,1,377
7,1,252
4,1,65
5,1,452
3,7,372
1,6,165
3,1,745
2,1,272
5,1,225
7,1,67
3,1,144
7,1,92
4,1,78
3,1,235
5,1,258
3,1,225
3,1,243
3,6,198
4,1,128
6,1,268
4,1,185
7,1,275
2,1,86
5,1,315
2,1,163
5,2,963
5,1,240
5,5,254
3,1,1049
4,1,290
4,1,601
3,3,278
1,7,200
1,1,253
5,5,423
4,3,288
1,3,247
4,7,262
1,3,248
2,1,160
1,1,187
6,1,117
1,1,144
2,1,311
3,1,379
2,1,224
5,1,385
3,1,318
5,6,237
1,7,165
2,1,62
5,7,282
1,1,162
3,1,308
7,1,385
2,7,316
4,1,210
5,1,615
3,1,145
9,7,178
5,1,166
6,1,264
4,1,281
1,3,228
4,6,232
7,1,252
4,1,222
1,3,230
5,1,226
4,3,507
1,7,90
1,5,274
7,1,218
1,7,200
5,1,268
3,1,298
2,7,219
4,1,338
6,1,722
1,1,310
4,1,314
8,1,366
5,1,787
5,6,303
5,6,274
4,6,274
1,6,1712
1,1,20
1,6,50
2,1,10
7,1,10
1,1,10
1,1,20
2,1,10
2,1,10
2,1,15
1,1,11
1,1,15
1,1,10
3,1,41
2,1,31
2,1,41
2,1,51
5,1,61
5,1,31
1,1,56
2,1,41
1,1,51
2,1,51
2,1,51
2,1,31
1,7,20
1,1,30
3,1,42
2,7,15
3,1,10
2,1,10
5,1,20
1,1,15
5,1,45
3,1,50
1,1,30
3,1,30
1,1,80
1,1,170
1,1,80
2,1,250
6,1,65
1,1,65
5,1,182
2,1,80
1,1,250
4,1,195
2,1,110
1,1,95
3,1,30
4,1,50
5,1,30
1,1,35
3,1,65
3,1,112
2,1,50
2,1,50
1,1,40
4,7,30
1,1,40
2,1,30
1,1,43
1,1,30
2,1,45
3,1,45
5,1,68
2,1,35
1,1,90
2,1,53
1,1,61
1,1,38
5,1,38
2,1,37
4,2,100
5,2,120
4,2,101
2,2,100
3,1,150
9,1,150
3,1,150
3,1,150
5,1,100
1,1,100
11,1,100
3,1,150
1,1,437
3,1,137
3,1,127
1,1,155
1,1,177
4,1,110
1,1,154
1,1,137
4,1,157
4,2,146
3,1,171
4,1,352
8,1,20
6,1,65
2,1,20
3,1,168
5,1,20
2,1,20
1,1,20
2,1,50
3,1,20
5,1,110
1,3,148
1,1,50
3,3,147
7,1,82
2,1,37
8,1,183
2,1,85
1,1,152
5,1,150
3,1,134
7,1,145
3,1,165
4,1,153
1,1,137
2,1,100
1,1,100
2,1,100
1,1,100
3,2,80
1,2,100
1,2,100
2,2,100
3,1,100
1,1,100
1,1,100
2,1,100
9,1,235
4,1,235
5,1,183
4,1,153
3,1,250
3,1,255
4,1,290
3,1,267
5,2,323
3,2,155
6,3,235
6,2,635
2,2,180
1,7,121
4,3,80
2,1,147
1,1,210
3,1,180
2,1,230
1,1,50
1,7,50
4,7,70
2,1,130
9,1,216
1,1,58
1,1,32
1,1,30
5,1,67
1,1,57
2,1,107
1,1,77
6,1,39
1,1,10
1,1,68
2,1,78
2,1,68
1,1,80
3,1,181
1,1,89
2,1,170
2,1,145
2,1,88
1,1,152
9,1,216
1,1,110
4,1,98
4,1,185
2,1,118
2,1,30
3,1,88
2,1,75
2,1,60
5,1,116
1,1,140
7,1,135
8,1,115
3,1,80
9,1,95
1,1,44
4,1,79
3,1,399
4,1,363
4,1,261
5,1,439
1,7,168
5,1,261
7,1,233
4,1,278
1,1,218
2,1,256
2,1,263
4,1,268
6,1,102
3,1,111
3,2,154
3,3,119
3,3,252
1,1,153
2,1,134
3,1,157
6,1,642
3,1,329
6,7,204
5,1,284
5,1,331
4,1,290
8,1,563
4,7,180
4,1,153
7,1,225
2,7,179
5,1,289
6,1,228
6,1,452
7,1,293
4,1,320
1,6,214
1,1,379
8,1,393
3,1,303
1,1,258
1,7,266
2,3,168
3,1,264
2,1,288
4,1,549
3,7,270
4,7,220
4,7,223
5,3,220
5,7,163
2,1,166
2,1,278
6,1,335
3,7,145
1,1,73
5,3,253
4,3,283
6,2,296
6,1,167
4,1,316
3,1,192
3,1,450
4,1,638
4,3,188
3,1,317
1,1,193
5,3,268
2,1,308
4,1,368
3,3,193
5,7,295
5,1,230
4,1,265
3,3,408
8,7,565
8,1,1410
2,1,417
2,3,320
4,3,495
4,7,358
5,1,1145
2,1,396
1,3,323
4,3,718
4,3,535
6,1,983
3,1,783
4,2,941
7,7,325
4,3,618
4,1,689
3,7,446
4,5,7123
4,7,590
5,1,702
3,1,493
4,7,387
7,1,300
7,1,1181
3,7,553
7,1,442
2,1,453
1,1,280
7,7,353
1,1,240
4,1,488
7,5,415
3,1,305
3,1,599
3,1,711
4,1,279
2,1,663
5,1,188
2,1,516
4,1,1580
4,1,321
3,7,352
2,1,330
5,1,412
5,6,294
5,5,691
1,3,247
5,1,295
3,2,644
3,7,296
2,7,478
5,1,602
4,1,495
2,1,492
1,7,564
3,7,615
1,6,200
8,7,598
3,5,595
3,5,730
1,1,897
7,1,938
3,3,400
2,3,300
4,7,648
4,1,594
2,1,676
6,1,698
3,3,227
4,3,345
6,1,334
5,1,198
5,1,615
4,1,630
3,1,482
6,1,399
4,1,252
5,7,344
4,7,193
6,1,739
3,1,294
1,1,600
1,1,181
3,1,198
4,1,857
2,7,710
2,7,590
4,1,658
2,1,895
5,3,1116
2,7,607
5,1,419
4,7,365
2,7,333
2,1,416
3,3,185
5,1,666
7,2,1478
7,1,369
4,7,830
7,1,335
1,3,390
5,1,1129
2,1,376
1,1,613
2,1,2155
3,1,760
3,7,514
5,1,574
3,1,928
3,1,893
5,5,962
2,3,448
5,3,650
2,1,1095
6,7,1800
1,1,1317
3,7,1620
1,1,1099
3,5,1146
1,1,1709
5,1,1280
5,1,2245
2,7,646
4,3,695
3,7,463
4,5,1117
1,7,675
5,1,1152
3,1,956
1,3,1293
4,1,1285
4,1,398
6,7,1300
1,1,962
3,1,1016
7,1,571
6,7,643
5,1,913
10,1,1375
2,1,675
4,7,529
1,1,360
4,7,1230
3,3,836
5,1,2295
7,1,442
1,1,582
1,3,325
5,1,1057
5,1,10285
4,1,397
4,1,248
3,1,191
4,1,195
4,1,178
5,1,163
2,1,125
5,1,185
4,1,191
1,7,103
6,1,183
10,7,186
4,7,296
1,3,165
6,1,765
1,7,365
4,1,1271
6,3,285
1,1,356
3,1,425
3,3,200
4,3,224
4,3,174
3,7,169
4,7,175
4,7,498
8,1,522
4,3,254
4,1,1119
2,1,805
4,1,275
4,7,278
5,1,248
2,1,395
3,1,573
4,1,713
1,6,323
1,3,341
5,7,438
4,1,663
5,7,418
5,1,703
4,3,475
1,3,293
5,1,675
3,3,428
3,3,498
3,1,590
4,1,386
4,1,416
2,5,303
2,1,649
2,7,405
6,1,836
5,7,595
3,3,620
4,1,660
5,7,593
1,3,500
7,5,665
2,1,493
3,1,1225
3,1,857
3,1,1294
4,3,1275
3,1,946
3,1,1365
3,4,1736
2,1,1118
4,5,1665
5,3,971
1,3,673
3,1,1145
2,3,928
3,1,960
3,1,1380
1,1,1248
3,1,1883
3,1,1240
3,1,1745
6,3,2990
4,3,1157
2,3,1133
4,1,2423
4,1,2363
5,1,865
4,1,512
4,1,1936
3,1,688
5,7,1168
2,6,523
3,1,937
4,1,1638
1,7,666
2,4,1177
4,1,663
1,7,1029
3,3,613
1,1,951
4,1,1484
4,7,1388
4,7,931
1,7,933
4,1,1180
4,1,2225
2,3,1623
2,1,835
4,2,1685
1,7,576
5,1,448
6,1,1225
1,7,389
1,1,895
3,1,591
3,1,2650
5,1,245
2,1,567
5,7,943
4,1,757
4,7,735
2,1,835
3,3,258
2,1,218
4,3,400
5,3,322
1,5,149
4,7,149
4,5,147
2,3,108
3,1,157
4,1,326
4,1,176
7,6,171
3,1,279
5,1,342
4,1,264
4,5,302
3,1,79
2,3,223
2,7,55
3,7,97
3,7,253
3,7,161
2,7,162
5,2,222
4,6,200
1,6,150
4,6,252
5,6,317
5,6,191
3,6,118
2,6,205
1,6,233
5,6,526
8,6,293
6,6,233
1,6,160
4,7,285
4,1,179
2,1,281
2,1,162
1,1,122
3,1,245
3,1,286
6,1,284
2,3,317
5,1,282
5,7,325
4,1,286
2,1,134
1,1,153
3,7,223
2,1,141
4,7,113
5,1,206
2,7,209
7,1,138
3,1,117
6,1,261
2,1,173
1,3,188
3,3,182
4,1,652
1,1,589
2,1,475
3,7,275
5,2,280
2,1,218
7,1,209
5,1,190
2,7,101
1,3,60
1,1,154
4,1,259
1,1,214
3,7,211
1,7,127
6,1,154
4,1,138
3,1,126
4,1,115
1,7,163
1,1,75
3,3,315
3,7,148
1,1,10
1,1,30
1,1,15
1,1,20
2,1,50
1,1,10
1,1,30
1,1,10
1,1,10
2,1,15
2,1,100
1,1,20
3,1,30
3,1,73
1,1,63
1,7,40
2,1,45
2,1,40
1,1,80
5,1,95
1,7,42
2,1,40
1,1,47
1,1,10
1,1,33
1,1,142
2,1,72
2,1,10
1,1,75
1,1,10
2,1,10
2,1,55
2,1,97
3,1,27
1,1,82
1,1,15
4,1,70
2,1,113
1,1,87
2,1,157
5,6,45
1,6,75
2,6,68
2,6,110
3,6,130
2,6,77
4,1,125
3,1,112
6,1,63
4,1,165
5,1,78
3,1,175
1,1,125
2,7,185
2,1,48
5,1,60
1,7,99
2,1,65
2,1,89
2,1,92
1,1,57
1,1,115
3,1,24
1,1,87
1,1,97
1,1,103
3,1,132
1,1,96
3,1,25
3,1,25
1,1,25
2,1,34
2,1,35
2,1,38
3,1,20
3,1,96
4,2,81
1,1,45
4,1,53
2,1,62
2,1,67
6,1,85
6,1,75
2,1,40
1,1,86
1,7,202
1,7,78
2,1,88
2,1,119
1,1,152
2,1,67
6,1,248
6,1,104
5,1,64
1,1,88
2,1,126
1,6,85
4,7,79
1,1,120
2,1,103
2,1,144
1,7,40
5,1,115
8,1,105
2,6,120
1,1,105
1,1,105
5,6,151
2,1,260
4,6,81
1,1,84
4,7,156
1,1,151
1,1,62
5,1,333
6,3,103
1,1,73
3,7,172
1,1,55
1,1,67
2,1,127
1,1,112
2,1,173
2,1,112
2,1,56
1,1,138
2,1,90
2,1,97
2,2,90
2,1,70
2,1,103
1,1,102
6,1,135
2,1,150
5,5,165
4,1,95
6,1,135
5,1,180
7,1,102
3,1,115
1,1,155
2,1,135
4,1,126
1,7,90
3,6,105
2,6,103
1,6,111
4,6,126
2,6,210
1,6,160
3,6,125
1,1,112
6,1,140
4,1,190
5,1,233
7,6,93
2,8,93
3,6,220
5,6,240
4,8,96
4,6,93
5,6,310
5,6,300
4,6,179
1,6,288
6,6,279
4,6,279
9,6,140
2,6,195
5,6,95
4,6,115
5,6,220
3,6,170
4,6,240
5,6,330
8,6,290
5,6,175
8,6,220
4,6,191
2,1,50
5,1,120
2,1,68
2,1,50
2,1,50
2,1,67
2,1,18
2,1,67
6,1,67
2,1,118
4,1,120
1,1,74
2,1,115
2,1,157
2,1,79
5,1,66
1,6,52
2,6,83
3,1,105
1,1,67
2,1,110
2,1,103
4,1,144
1,1,20
2,1,30
1,1,20
2,7,10
2,1,10
2,1,50
2,1,60
6,1,15
2,1,90
2,1,15
1,1,40
1,6,30
1,1,15
1,1,10
1,1,15
2,1,75
2,1,52
2,1,60
4,1,115
3,7,68
1,1,80
2,1,63
2,1,78
1,1,10
1,1,130
3,7,81
2,1,120
1,1,102
1,1,95
2,1,52
1,1,197
1,1,125
2,1,73
2,1,47
1,1,130
1,1,55
1,1,10
1,1,25
2,1,123
2,1,10
1,1,72
1,1,95
1,1,35
2,1,82
2,6,90
1,1,77
3,6,112
4,1,97
3,1,86
7,1,95
2,1,63
2,1,43
3,1,115
4,1,87
3,1,113
1,1,30
3,1,99
2,1,27
1,1,50
2,1,63
2,1,30
1,7,75
4,1,50
1,1,97
5,1,120
1,1,100
1,7,97
2,1,98
1,1,92
1,1,92
4,1,130
2,1,96
2,1,20
8,7,198
1,1,128
3,7,151
6,1,203
5,7,176
3,7,220
6,1,223
4,1,260
1,7,260
2,2,140
5,1,155
2,1,558
4,7,390
4,1,509
5,1,558
6,1,248
7,1,375
4,1,550
6,1,581
3,3,363
3,3,165
6,1,2093
4,1,332
7,1,270
1,3,388
6,1,461
6,3,310
1,7,183
2,1,998
4,1,928
2,3,145
6,1,219
4,1,326
5,3,163
3,7,248
6,1,918
3,3,251
2,1,1620
3,7,397
6,1,1930
1,5,1600
4,1,2183
3,5,547
5,1,1009
9,1,1308
3,1,740
4,7,830
3,7,305
4,1,290
1,3,292
3,7,1120
4,3,325
2,1,693
1,7,339
5,3,495
1,7,2092
4,7,1645
1,1,66
4,5,2098
1,7,791
3,7,2188
2,6,173
1,1,392
3,1,602
7,1,353
3,7,378
4,7,455
4,7,363
4,7,468
5,1,750
5,1,488
6,2,750
4,3,425
3,7,395
3,3,368
1,7,565
3,3,438
4,1,509
4,1,405
5,1,345
4,2,324
8,1,502
3,7,263
3,3,163
4,3,378
1,1,800
6,1,1580
2,1,1340
2,3,368
2,1,385
3,7,369
5,1,420
4,1,1645
4,2,2150
1,3,263
2,7,860
2,3,241
1,3,200
4,1,556
4,3,241
7,3,208
3,7,175
2,3,213
5,7,155
1,1,288
5,7,363
1,6,273
4,1,402
4,5,880
2,1,1232
4,5,923
1,1,767
2,1,385
6,5,9162
2,1,1225
2,3,313
4,3,365
3,5,480
7,3,315
1,1,394
4,7,417
4,7,937
3,3,630
3,1,1303
4,7,633
4,7,1093
5,7,1108
2,1,2150
4,1,177
4,3,210
5,1,246
3,1,191
2,7,262
2,1,1563
3,7,563
3,1,844
5,1,172
6,1,160
1,7,83
2,1,155
5,1,367
8,1,223
3,1,290
3,1,258
2,1,230
3,1,229
2,7,99
2,1,261
7,1,873
6,1,291
2,1,2108
2,7,1081
8,1,97
8,1,96
5,1,331
4,1,99
2,1,211
3,1,204
5,1,144
1,7,97
4,1,152
2,7,77
1,7,92
5,1,109
1,5,248
5,1,435
2,1,422
2,1,365
3,1,510
4,1,871
2,1,1072
4,7,368
1,1,455
3,3,383
4,5,457
4,5,538
3,3,566
2,1,562
2,3,252
2,7,283
4,1,250
1,3,177
4,4,523
4,1,215
4,7,233
1,3,146
2,1,477
4,7,174
3,7,264
5,1,287
2,1,281
4,1,334
2,6,217
4,6,218
4,3,385
5,1,213
4,3,223
2,8,433
8,7,148
5,7,134
2,1,1085
4,7,808
5,7,323
1,5,380
1,1,373
2,1,410
4,7,633
1,1,2083
2,1,2598
2,1,664
2,1,672
2,1,1564
7,1,582
1,3,196
2,1,236
6,1,406
1,1,234
5,1,236
4,1,221
5,7,267
1,3,207
5,6,290
1,6,198
1,6,260
6,6,102
2,6,287
1,6,82
2,6,157
4,6,122
1,6,202
1,6,233
1,6,253
1,6,253
2,6,282
1,6,182
