nro_residentes,tipo_vivienda,pago_mensual
2,4,217
1,6,187
2,6,164
2,4,167
4,4,357
1,4,180
3,6,145
5,4,60
3,4,20
1,4,100
7,4,150
7,2,163
2,4,115
1,6,103
3,4,108
4,4,149
4,4,388
5,4,265
2,4,157
3,6,295
4,4,259
2,6,194
5,6,1223
1,4,994
6,5,838
5,2,2165
5,4,497
3,3,2165
5,4,574
4,4,390
2,6,128
1,4,128
1,6,253
3,4,338
5,4,365
5,4,540
4,4,710
9,4,285
3,4,245
2,5,198
8,4,208
4,4,180
4,6,175
3,6,180
2,6,225
2,4,408
6,4,1525
3,6,1174
4,1,418
1,6,620
1,4,632
4,6,2490
5,6,306
1,6,1059
5,4,2179
4,4,1588
5,4,2668
4,6,723
2,6,1563
5,6,194
1,6,109
7,6,146
5,4,1764
5,4,2225
1,2,864
1,4,168
4,6,125
6,4,211
3,4,158
5,6,465
5,4,850
4,6,1260
5,4,293
2,4,397
4,6,515
4,4,545
1,6,323
9,6,400
5,4,165
5,4,90
1,6,111
1,4,557
5,6,268
1,6,255
5,6,223
4,4,355
7,6,270
3,4,704
1,2,1907
2,3,522
4,4,1085
1,6,1125
3,6,350
1,6,383
5,6,685
2,4,275
2,6,456
2,6,293
3,6,243
3,6,622
4,4,298
5,6,348
1,5,933
1,5,32
1,5,35
4,4,45
5,4,28
4,6,1623
4,4,1089
6,5,190
4,4,695
1,6,803
3,4,1572
4,6,402
4,4,145
6,1,427
4,4,610
4,4,418
5,4,956
5,6,529
3,6,265
3,2,1275
6,6,540
3,6,796
1,6,275
5,2,3175
1,6,161
6,6,358
4,4,478
3,4,2656
5,4,1248
6,4,134
1,6,140
1,4,190
4,4,144
5,4,2751
4,6,378
3,6,1133
5,4,2266
7,4,1375
6,4,130
2,4,158
5,4,363
3,6,335
4,4,545
8,4,287
5,6,278
2,6,244
3,6,345
2,6,240
4,4,117
1,4,117
3,4,115
1,4,102
5,4,2786
1,6,85
2,6,912
4,4,1038
3,4,897
1,6,622
2,6,397
8,3,400
1,6,400
5,5,344
6,5,372
4,6,151
7,4,197
2,4,558
8,4,449
4,4,370
1,4,273
4,4,409
4,2,1315
5,6,520
6,4,605
4,6,583
6,6,1725
3,6,1393
5,2,2095
4,4,493
4,4,154
1,4,153
1,6,99
4,4,293
3,4,333
1,4,286
4,4,373
2,5,655
2,6,380
3,6,395
5,4,355
2,6,645
1,4,65
2,6,132
6,4,151
1,6,138
7,6,475
8,6,583
4,4,151
11,6,225
5,4,575
4,4,198
4,6,985
2,6,572
4,4,514
2,4,464
2,6,295
5,6,2385
3,6,696
3,6,378
4,6,563
4,4,395
5,4,3980
2,4,101
3,6,248
2,6,114
5,4,133
2,6,420
5,6,356
2,6,287
3,4,452
6,4,920
3,6,246
5,1,335
2,6,394
6,4,400
4,3,1025
5,4,502
4,6,201
1,6,807
1,6,300
4,6,165
3,3,95
5,4,80
2,4,88
5,4,87
2,6,82
4,4,99
2,4,94
2,4,95
8,4,89
3,4,80
4,6,365
8,4,218
2,3,995
2,6,612
2,4,384
4,6,215
2,4,295
2,6,170
4,6,1678
5,4,518
3,6,258
4,4,377
4,4,611
6,4,209
6,4,340
3,6,269
6,4,468
3,4,1139
4,5,490
6,4,1370
1,6,537
4,5,4225
2,6,445
1,4,2032
3,4,1100
8,4,479
6,4,1672
5,2,1269
4,4,2360
4,4,2435
2,4,2085
5,4,690
1,6,278
4,4,1068
3,4,760
3,4,1223
2,6,548
6,4,815
5,4,1720
5,4,3323
7,6,913
4,4,2155
1,6,70
1,4,700
3,4,524
4,6,415
6,4,315
1,4,338
3,4,300
4,5,315
4,4,282
1,4,2845
9,6,263
2,4,1304
5,4,495
2,6,445
4,6,197
3,4,445
1,4,555
4,5,245
6,6,545
6,4,1055
2,6,1118
3,6,350
5,6,75
4,6,158
6,6,180
5,5,230
3,6,1035
4,4,676
8,4,107
1,6,100
7,6,100
2,6,80
6,6,178
8,4,130
3,4,120
4,6,270
1,4,131
1,6,475
4,6,3050
2,4,75
3,4,135
1,6,135
2,4,81
6,3,160
2,6,385
5,4,335
4,6,265
3,4,651
9,6,660
6,2,1083
2,6,1725
2,3,461
6,4,895
2,2,2330
3,6,420
5,6,2034
1,6,405
1,6,360
7,4,290
2,4,1646
7,6,750
4,6,535
4,6,1023
4,6,1575
5,4,730
3,4,386
4,4,376
3,4,100
2,4,330
8,4,500
6,4,100
3,6,70
1,6,320
3,6,275
1,6,325
3,6,230
7,4,2725
3,6,788
4,6,835
5,6,1128
2,6,928
1,4,265
3,4,411
3,6,363
4,6,206
4,4,592
1,6,364
1,6,632
3,6,1235
2,6,678
4,4,1003
1,2,795
4,6,712
2,6,2705
3,6,468
1,6,125
4,6,413
1,6,505
3,1,290
3,4,619
2,2,627
5,4,2520
1,6,270
5,4,2845
1,4,4125
1,6,340
11,4,397
5,4,318
3,4,263
2,6,166
1,6,343
4,6,1384
3,6,2382
2,6,565
2,6,1755
4,4,2964
3,4,967
9,4,475
5,4,213
3,4,1206
6,2,441
2,6,219
2,4,340
4,6,510
1,4,1895
3,6,635
4,6,165
6,6,326
3,4,551
6,6,803
6,4,1073
2,6,663
3,6,135
5,6,165
3,6,461
3,6,623
5,6,478
1,6,505
4,6,312
4,6,463
2,6,348
4,6,426
4,4,2263
4,6,3525
1,4,384
7,4,70
3,6,3323
4,4,761
6,4,608
1,6,56
1,6,115
1,6,150
5,4,1702
1,6,100
1,6,70
3,6,80
3,5,386
1,6,260
1,6,180
4,5,970
3,4,588
4,4,1587
2,6,273
6,6,705
6,4,931
4,6,368
6,6,698
3,6,1175
4,6,625
1,6,450
3,6,409
4,6,455
4,6,1115
8,4,1635
3,6,743
5,4,1675
2,4,114
5,4,128
7,4,100
1,4,252
9,4,88
10,4,202
2,4,63
5,4,50
4,6,57
9,4,65
2,4,157
5,4,109
3,4,1680
3,6,1842
5,4,1655
5,6,945
1,6,370
1,6,468
2,6,470
7,6,2183
6,4,657
5,4,423
3,4,433
2,4,263
5,4,382
4,4,502
4,5,967
7,6,1234
5,6,815
1,6,450
4,6,1310
4,4,708
4,6,485
1,6,165
4,6,205
4,4,310
4,4,490
5,3,568
4,4,581
4,4,1835
2,4,1923
1,6,462
6,6,515
2,6,531
4,4,644
3,6,594
4,2,245
6,4,1607
5,6,515
5,4,722
7,6,1680
1,6,900
8,4,812
5,6,350
5,4,369
5,6,823
2,4,2691
3,4,1675
3,4,3425
3,6,738
6,4,413
2,4,2245
4,4,193
4,6,661
6,4,1097
2,4,606
8,4,1525
7,6,1144
3,6,3198
3,6,1515
2,6,1641
6,6,1185
6,6,623
5,6,888
4,5,983
2,4,495
3,4,2234
4,6,250
3,6,462
3,4,1282
3,6,210
7,5,473
5,6,237
2,4,2952
7,4,1492
2,4,2782
2,6,700
1,6,255
1,6,350
4,6,705
3,6,210
3,6,636
8,4,362
4,6,641
1,6,1186
4,6,940
6,6,705
2,3,662
3,4,6345
5,6,5260
2,4,3353
5,6,290
1,4,360
1,6,163
1,4,580
1,4,148
8,4,350
3,4,889
4,6,263
5,4,268
1,4,283
5,6,263
5,4,503
3,5,218
7,4,307
5,5,287
2,4,220
5,6,680
1,6,728
2,4,1102
2,6,493
9,4,458
2,4,351
1,4,308
2,4,693
5,4,4907
5,4,893
1,5,1245
16,4,766
5,4,1226
8,4,1320
5,4,1125
5,4,372
6,4,475
1,6,125
8,4,105
1,6,86
5,2,156
3,4,151
1,4,145
4,6,365
2,4,780
2,4,258
2,4,273
5,4,428
5,4,192
2,6,390
7,4,2925
6,4,1120
2,6,408
7,4,2380
1,6,370
2,4,97
4,6,108
3,4,75
3,4,86
9,6,1593
4,4,3922
1,6,390
7,6,510
7,6,790
3,6,635
4,6,3230
3,4,3000
5,6,2025
6,5,1863
4,6,2825
3,6,943
5,4,645
3,4,412
4,4,566
5,4,512
6,4,1723
5,5,223
5,5,273
6,4,360
6,4,400
5,4,2008
6,4,764
5,4,382
2,4,347
2,6,262
3,6,633
4,6,423
5,4,1689
3,4,1160
4,4,949
5,4,940
3,4,1164
2,6,1145
1,4,75
2,4,50
2,4,65
4,4,95
2,4,1530
4,4,2825
6,4,3014
2,6,1010
1,6,200
2,6,363
1,6,540
1,6,420
8,4,628
5,6,1315
1,6,1336
2,4,1722
2,4,1929
2,4,2262
2,6,405
2,4,256
3,6,560
5,4,1692
4,6,334
2,4,405
3,6,466
2,4,215
4,4,400
1,4,450
5,4,1593
1,4,725
4,4,745
7,6,1101
7,4,1450
3,6,405
5,4,445
4,4,745
3,4,265
3,4,260
3,3,251
4,3,220
3,3,315
2,3,328
4,3,420
3,6,235
1,6,145
3,6,243
5,6,296
6,3,491
3,6,395
5,6,365
2,6,133
2,4,195
4,4,360
4,4,2170
3,4,245
3,6,180
3,4,130
2,4,155
2,4,2362
1,6,1768
2,6,825
2,6,145
5,2,3720
4,6,472
4,4,1515
1,6,520
2,5,2888
3,4,2743
3,4,1085
2,4,1370
1,4,180
8,3,466
5,4,822
2,6,470
4,4,390
2,6,450
5,6,675
2,4,2815
4,4,60
2,5,80
1,4,135
5,4,125
5,4,75
7,4,125
7,4,80
2,4,70
4,6,3493
5,4,3150
3,6,3523
3,6,365
4,6,954
2,4,598
2,6,1411
2,5,1423
5,6,323
6,4,234
2,4,70
3,4,102
9,4,137
5,4,392
5,1,735
4,4,247
4,4,239
1,6,65
3,6,338
8,4,870
2,4,230
3,4,668
4,6,468
4,6,1698
5,2,270
3,6,278
2,4,244
8,6,387
2,6,490
4,6,584
5,6,1005
1,5,440
5,5,120
1,5,110
2,5,100
6,3,80
2,6,328
4,4,396
3,6,152
8,4,300
5,6,408
3,4,650
3,6,173
6,6,410
1,4,15
2,4,40
1,4,20
2,5,50
5,5,80
1,6,153
6,6,100
4,4,210
1,6,150
1,4,222
3,4,165
2,5,130
2,4,162
3,4,5635
2,3,127
4,6,557
3,6,524
3,4,1041
2,5,838
4,6,523
1,4,440
4,4,700
1,4,630
6,6,425
3,4,263
5,4,411
2,4,408
1,4,403
5,4,332
3,4,556
8,6,550
1,6,230
5,6,390
1,4,200
5,4,662
2,6,312
1,6,462
5,6,330
2,4,290
3,4,488
4,4,475
1,6,770
9,4,652
2,5,602
3,2,952
3,6,1935
2,4,1651
1,6,1550
1,4,2250
4,6,213
3,4,407
3,4,463
2,6,147
2,4,1304
1,4,886
4,4,2346
2,4,157
3,4,207
4,4,207
2,4,107
1,6,540
6,6,174
7,4,498
2,4,416
3,4,107
2,4,87
3,4,207
2,4,157
2,6,400
4,4,790
1,4,104
3,6,255
8,4,200
2,6,365
2,4,875
1,4,1881
3,6,1276
2,6,823
4,6,742
1,6,875
4,2,1000
5,6,1286
2,6,574
4,4,1153
5,4,605
3,6,344
2,6,320
4,6,300
8,6,100
1,6,300
2,4,200
4,4,260
4,4,340
6,4,230
6,4,283
4,5,3615
5,6,615
1,6,385
7,6,640
1,6,465
4,4,247
5,6,323
4,4,768
4,4,973
4,5,1078
1,6,300
2,6,521
2,4,204
1,6,1780
1,6,200
1,6,480
1,6,200
4,4,925
2,6,260
5,6,730
5,6,235
4,6,350
4,1,68
4,6,966
4,6,2370
2,4,1116
1,6,615
4,6,963
4,4,10
1,4,10
2,4,10
5,4,10
2,6,10
3,6,10
4,6,10
1,6,10
2,4,528
1,6,523
1,4,33
2,4,73
2,4,105
1,4,98
2,4,20
1,6,185
2,4,10
1,6,10
4,4,721
1,4,885
3,4,1185
1,4,734
6,4,201
5,4,278
4,4,249
1,4,198
3,4,1380
1,4,735
6,4,525
4,6,565
1,6,570
6,4,726
4,4,377
1,4,753
3,6,3270
1,6,220
4,4,193
1,6,150
4,6,366
1,6,670
1,6,15
5,6,413
4,6,349
7,4,405
8,4,583
9,4,625
4,4,618
2,4,87
2,4,47
2,4,27
2,4,57
2,6,2325
4,6,2692
4,4,945
2,4,580
4,6,587
1,4,1134
1,4,50
3,4,50
2,4,80
2,4,80
5,4,2026
3,6,79
1,5,276
5,4,640
1,6,310
2,1,570
2,4,310
1,6,217
3,3,337
1,4,227
1,3,337
2,4,753
1,6,300
1,5,200
1,6,300
3,6,350
1,6,277
4,4,132
5,4,208
2,4,297
3,6,172
1,4,35
2,4,71
4,4,86
2,4,38
3,4,175
6,4,145
1,6,108
2,4,70
1,4,1128
1,6,1272
3,5,1133
2,4,990
1,2,2210
3,4,1010
4,6,525
4,6,263
3,4,207
5,4,349
1,4,76
3,6,2135
2,4,2385
5,4,2025
8,6,560
3,4,494
3,4,587
3,4,600
3,6,1132
6,2,341
1,6,50
1,4,30
2,4,50
3,4,73
3,4,73
6,6,181
3,5,575
2,6,130
1,4,118
1,4,10
4,4,915
4,4,448
5,4,395
5,4,478
5,4,320
4,6,13
3,6,373
2,6,220
2,6,1569
1,4,130
1,4,208
1,6,235
5,6,250
6,4,610
2,4,144
5,6,271
1,4,1112
6,6,265
4,4,354
2,4,267
5,6,446
4,4,136
4,6,303
4,2,756
3,4,342
6,4,444
4,1,310
4,1,400
3,4,358
3,4,299
8,4,110
3,4,1610
3,6,1570
5,5,823
4,4,1825
1,6,713
2,6,13
3,6,13
4,6,521
4,6,400
11,4,955
3,6,315
2,4,551
2,6,264
6,4,485
4,6,315
5,4,376
3,4,223
2,4,261
3,4,186
3,4,10
3,4,326
5,6,379
7,4,336
2,6,378
3,4,440
4,6,932
2,4,370
2,6,805
4,6,380
4,6,417
3,2,308
2,6,166
3,4,324
1,4,100
1,6,302
2,4,126
4,6,228
1,4,232
5,4,540
1,4,327
6,4,565
6,4,257
4,6,738
1,4,78
2,4,77
2,6,87
7,4,615
4,4,242
2,4,461
4,5,193
3,6,365
3,4,187
3,6,633
7,1,1295
1,4,1690
3,5,5936
3,4,257
2,6,160
3,6,1113
3,4,270
1,4,180
3,3,150
2,4,625
5,6,254
7,4,389
12,4,969
4,4,750
4,6,516
7,4,10
2,4,10
4,4,470
5,6,360
4,4,1120
5,6,290
3,6,240
6,2,365
6,2,493
3,6,234
3,6,273
5,4,321
1,6,203
2,4,283
2,6,230
4,5,218
4,4,227
2,6,230
4,4,235
1,6,118
1,6,600
2,4,1595
5,6,620
2,4,84
2,6,30
2,4,42
3,6,54
9,4,96
3,4,10
6,4,10
4,4,10
3,4,492
3,6,943
1,6,618
6,4,2007
3,4,1250
3,4,191
1,6,392
5,4,533
4,6,115
5,3,2315
1,6,135
6,4,1600
7,4,1090
6,6,1100
2,6,121
4,6,158
8,4,150
7,4,100
8,4,150
1,6,223
1,4,200
6,4,450
6,4,323
5,4,423
5,6,1677
4,6,1648
3,4,1132
1,5,2131
1,4,10
1,4,25
2,4,66
1,4,98
1,4,269
4,6,1260
5,4,1998
5,4,2175
3,4,622
5,4,537
3,4,765
1,4,191
2,4,637
3,4,588
5,4,1161
8,4,692
2,6,257
5,6,343
5,4,1198
4,4,513
1,6,1157
2,4,9307
1,4,717
1,6,767
2,4,1256
2,6,823
2,6,910
2,4,1726
1,4,95
6,4,120
1,6,95
7,4,135
5,4,3605
3,6,365
2,6,268
1,6,398
1,4,368
3,4,855
4,6,895
3,6,670
3,6,650
2,6,912
1,6,790
4,4,1375
3,4,824
1,6,763
2,4,2345
5,4,635
3,6,306
5,4,612
4,4,300
8,4,250
3,4,263
1,4,250
1,6,600
5,6,1795
5,4,1368
3,4,1448
5,4,582
6,4,477
3,4,581
4,4,475
3,6,680
1,6,2180
3,4,270
1,4,173
3,4,885
3,4,297
4,4,382
5,4,273
6,6,335
3,6,323
1,4,20
1,4,69
1,4,20
9,4,147
9,5,90
2,1,105
1,5,69
2,4,54
1,4,60
1,4,72
2,4,40
1,6,257
4,6,313
1,4,255
1,4,175
5,4,201
4,6,262
1,6,122
7,4,120
9,4,230
1,6,70
2,6,60
3,6,90
4,4,110
4,4,140
1,4,120
3,6,2470
1,4,50
1,6,67
1,4,37
1,4,30
4,4,470
3,4,1138
4,4,530
3,4,930
7,6,400
7,6,1372
4,4,1840
7,4,616
2,4,334
5,4,360
3,4,1682
3,4,2478
3,6,1005
2,6,712
2,6,772
2,6,175
4,6,750
3,4,1422
4,6,307
3,4,320
4,4,2730
2,4,47
1,4,48
1,4,30
1,4,68
1,5,217
2,6,322
5,1,1062
4,2,885
5,6,598
3,4,800
5,6,278
3,6,179
5,4,445
1,6,225
5,3,507
3,6,345
4,4,180
5,4,628
1,6,308
3,4,3450
1,4,410
5,4,540
4,6,625
4,6,682
5,4,599
2,6,153
4,4,954
5,4,600
6,4,505
8,4,672
3,4,166
5,5,813
1,5,340
3,4,168
3,4,83
3,6,675
4,2,3275
5,6,1380
1,6,593
5,6,555
7,6,468
4,4,382
4,6,541
1,4,130
1,6,2862
3,4,2580
2,6,2285
1,4,2760
4,4,1040
3,3,901
8,6,795
5,6,225
2,4,203
2,4,86
1,4,48
1,4,38
2,4,63
5,4,404
4,6,251
6,6,263
1,6,80
1,4,217
4,6,150
2,2,236
8,4,1196
5,6,1254
3,4,1281
1,6,665
4,6,1145
1,6,1123
1,4,1398
3,4,817
1,6,375
3,6,378
1,6,275
2,4,534
6,4,413
4,4,670
2,4,1101
3,4,954
6,2,518
4,4,1723
4,6,909
8,6,883
5,4,1674
4,6,1479
4,4,2110
1,6,180
3,5,585
3,4,435
1,6,190
6,4,128
2,4,79
2,4,103
1,4,99
3,6,673
1,6,330
3,4,2275
3,6,4273
2,6,425
3,6,356
1,6,600
6,1,1275
3,6,323
2,6,580
5,6,393
5,6,483
6,4,538
2,4,2310
3,6,405
1,4,498
1,6,345
1,4,430
3,4,838
5,6,971
2,6,1189
4,6,1952
4,4,1408
5,4,2293
3,6,753
4,4,433
2,6,420
1,4,377
2,4,176
2,4,645
6,6,368
2,4,274
7,4,371
6,6,614
7,6,541
1,6,500
2,6,375
2,6,1137
2,4,545
4,6,344
7,4,390
5,4,600
1,6,375
1,6,400
1,6,230
4,4,695
10,4,606
3,4,752
1,6,120
3,5,145
6,4,131
1,6,53
2,6,433
2,6,540
3,6,530
2,6,755
1,6,530
4,4,1094
6,4,1192
3,6,575
2,4,1632
1,6,802
2,4,1468
3,4,2033
2,4,1438
5,6,1525
8,6,1525
2,6,825
1,4,347
5,4,2323
4,4,646
2,6,847
3,6,300
4,3,658
3,4,738
3,4,1700
4,4,373
4,6,247
3,6,322
6,1,782
2,4,1850
3,4,4205
2,4,101
3,4,177
4,6,1356
3,5,2995
6,4,210
5,4,210
7,4,70
1,4,70
2,4,120
1,4,130
6,4,160
3,4,120
1,4,40
1,4,36
2,4,46
2,4,46
1,4,40
3,4,50
1,4,35
1,4,40
6,6,339
6,4,480
9,4,670
2,4,460
2,4,65
1,4,71
3,4,72
3,4,60
4,5,2289
1,6,300
3,6,2023
3,6,3985
4,4,1950
4,4,2255
2,4,5145
3,6,2735
4,5,2107
4,4,2777
3,5,1075
5,6,680
1,6,360
3,6,629
5,4,260
4,5,245
5,4,935
2,6,325
3,6,921
3,6,1055
5,6,922
2,6,403
4,4,733
3,6,663
2,6,2835
9,4,1161
2,4,563
7,4,720
3,6,232
4,6,1062
4,6,360
5,6,314
4,6,401
1,4,152
5,6,287
2,6,210
2,4,160
8,4,725
1,6,150
4,6,420
10,4,479
5,2,865
2,6,418
1,6,594
1,4,536
2,4,361
4,6,701
2,6,348
2,6,2258
4,2,938
3,4,1120
5,4,3635
1,6,263
3,6,13
7,4,50
6,4,305
2,6,327
4,4,596
1,6,100
3,6,293
5,2,546
3,6,188
7,2,396
2,4,248
4,6,343
7,4,717
2,2,3920
4,4,373
6,4,390
1,6,283
7,4,358
4,4,252
3,6,226
4,4,363
6,5,293
4,5,332
2,2,459
6,6,157
4,6,191
2,4,192
5,6,392
6,6,233
4,6,308
4,6,196
4,6,478
1,6,258
1,6,163
4,4,1840
3,6,730
2,6,373
2,6,373
5,6,1414
3,5,302
1,4,655
4,4,206
6,4,235
3,4,155
1,4,263
2,4,69
2,4,100
2,4,79
2,4,124
5,4,406
5,4,291
2,4,257
3,6,76
2,4,75
3,4,80
6,4,95
1,4,50
3,6,420
5,4,646
6,6,471
4,4,432
4,5,535
5,4,258
4,4,600
6,4,352
2,6,328
4,6,130
4,6,286
3,4,1498
6,4,678
4,6,398
5,6,203
5,6,1394
6,4,493
4,6,963
6,4,998
4,4,2290
1,4,278
2,4,330
3,6,193
5,6,644
2,4,129
5,4,126
2,4,130
4,4,1585
1,6,222
2,6,915
2,4,1085
4,4,1525
3,6,203
3,1,360
5,4,285
3,4,266
4,4,339
4,4,691
1,4,579
4,6,385
3,4,331
8,4,793
3,4,453
3,6,1003
4,4,1690
1,6,1362
3,6,374
3,6,136
2,4,221
4,4,284
1,6,245
5,4,371
6,4,588
2,4,147
7,4,381
1,6,181
4,4,533
5,4,375
1,6,230
2,4,78
2,5,93
1,4,71
2,6,124
6,6,977
3,4,2373
7,4,224
5,4,228
2,3,395
4,4,333
3,6,263
4,4,236
4,4,139
5,4,262
4,6,502
6,6,885
3,4,405
5,6,322
2,4,2057
4,6,310
4,6,515
3,6,480
7,4,675
3,4,745
3,4,744
6,4,260
4,6,345
3,4,365
5,6,600
3,6,537
4,6,303
1,4,331
4,6,927
2,6,121
3,4,76
1,6,71
4,3,77
7,4,295
6,4,413
3,4,279
3,4,332
1,4,326
4,1,156
4,4,198
4,4,460
3,4,1658
2,6,338
3,6,790
7,5,865
4,4,351
3,4,252
4,4,696
6,6,7290
4,6,1775
5,1,1030
6,6,325
1,6,247
3,4,520
4,4,465
5,6,1295
1,6,812
1,4,271
1,4,129
4,4,161
3,4,247
1,6,151
4,4,152
5,4,208
7,5,212
4,4,204
2,4,164
3,2,194
2,6,161
1,4,223
5,2,285
3,4,275
3,6,186
2,6,125
5,6,945
4,6,1560
1,4,1640
4,4,2289
1,4,69
4,4,3075
3,4,2324
5,4,505
6,4,730
2,6,96
1,4,102
7,6,1813
2,4,503
3,6,733
1,6,385
4,4,1475
4,4,679
2,6,466
4,4,1119
6,4,606
5,4,410
4,4,1250
4,4,760
1,6,185
1,4,250
2,6,190
1,6,260
2,6,593
3,4,523
1,6,155
3,4,2573
7,4,365
3,1,1655
8,4,445
8,6,439
6,4,253
6,4,1195
4,4,573
2,4,493
5,4,736
1,4,473
1,6,308
5,4,723
1,6,375
4,6,1195
5,4,610
2,4,426
1,4,170
5,4,309
1,4,345
5,4,450
7,4,135
4,4,240
8,4,536
6,4,886
5,4,275
3,6,84
4,4,428
6,5,272
5,6,244
7,4,310
2,6,152
1,6,659
2,4,150
11,4,250
6,4,260
3,4,358
1,4,83
4,4,475
1,6,373
1,6,320
2,2,800
5,4,590
3,6,483
2,4,97
2,4,102
1,4,78
3,4,130
2,6,153
4,2,163
3,4,985
4,6,1645
2,4,1118
5,4,1169
4,4,1502
3,4,873
1,4,100
4,6,695
7,4,875
6,6,1083
1,4,666
3,6,2325
8,6,1983
2,6,1385
1,6,603
3,4,3183
1,4,660
6,4,595
7,4,200
5,4,100
3,4,150
2,4,169
4,6,142
3,4,153
4,2,3836
7,4,543
3,6,393
3,6,600
3,6,172
3,6,200
4,6,269
4,6,223
6,2,412
3,2,733
5,6,286
1,6,263
3,4,298
7,4,798
1,6,385
4,6,528
4,5,885
5,6,900
3,6,2268
3,6,485
1,6,166
5,4,611
3,2,3167
3,4,2183
6,4,458
5,4,461
5,6,465
4,4,935
4,4,95
3,5,1045
2,6,625
2,6,1682
5,6,495
2,4,1256
3,4,443
3,6,650
1,4,614
2,4,648
5,6,455
1,4,905
3,2,660
5,4,705
2,2,2570
4,6,429
3,4,1157
6,5,983
2,5,1621
4,6,423
7,4,1685
4,4,1025
3,6,1060
1,4,990
3,6,1460
2,4,2320
3,4,2310
1,4,1858
5,6,2700
1,6,3165
3,4,2335
2,4,2630
6,6,2148
1,6,345
5,6,530
6,6,1125
4,6,620
5,4,715
4,4,585
1,6,245
11,4,1430
4,6,300
4,4,350
2,4,250
5,4,650
6,4,260
1,4,250
1,4,300
1,6,270
3,6,530
5,1,1208
4,4,823
3,6,383
1,6,188
5,6,796
4,4,152
4,4,146
1,4,135
1,4,151
2,4,281
1,4,405
2,4,478
2,4,332
3,6,881
1,6,280
4,4,393
4,4,368
3,6,258
6,6,192
7,4,625
3,4,353
1,4,450
2,4,350
3,6,915
2,5,1642
2,4,830
2,4,650
1,4,600
8,4,400
5,6,1204
4,6,443
1,1,320
5,6,950
1,1,371
4,4,230
1,4,148
4,6,366
7,4,300
2,4,249
4,4,2202
5,4,1805
6,6,1065
3,6,585
6,4,1175
1,6,602
2,2,268
2,4,368
3,6,228
6,6,233
5,6,383
2,5,812
2,4,236
4,6,380
1,4,149
6,4,230
4,6,302
4,6,283
4,6,403
6,4,1860
3,6,628
5,4,1558
1,6,1308
7,4,2081
3,4,327
2,6,615
1,6,618
3,4,865
1,6,1061
4,6,488
3,6,211
2,4,410
4,6,899
4,4,2099
3,6,390
1,4,460
5,2,1022
5,4,843
5,4,478
8,4,1420
4,6,417
3,6,582
7,4,1365
7,6,435
1,6,283
3,6,550
3,6,265
8,4,468
2,4,1125
1,4,875
3,4,690
4,6,460
1,6,367
4,4,995
4,6,470
5,6,214
5,4,340
6,6,409
5,6,580
5,6,530
3,6,830
4,4,570
5,4,1761
4,4,1689
1,6,646
1,4,288
3,6,629
6,6,869
7,4,292
6,4,205
4,4,254
2,4,204
3,4,650
8,6,625
4,6,1112
5,6,587
1,4,842
6,6,630
1,4,1034
1,6,241
3,4,465
4,6,519
2,4,2710
4,2,1093
6,5,331
4,6,925
4,6,1065
3,4,1628
3,6,925
6,4,110
1,6,80
1,4,30
4,6,125
5,4,74
4,4,278
1,4,150
1,4,74
1,4,123
8,4,198
3,4,286
3,6,324
4,6,383
2,4,857
4,6,696
2,1,480
3,6,448
5,4,887
4,6,601
5,5,773
3,6,298
4,4,665
3,6,485
6,4,535
4,6,404
4,6,235
6,4,785
4,4,425
1,4,236
3,6,198
2,6,173
5,2,445
2,4,287
5,2,544
3,6,174
1,2,288
3,4,440
6,1,500
3,1,730
4,5,870
4,6,198
6,5,435
5,5,430
2,6,373
2,3,1384
4,6,930
1,6,485
1,6,455
6,6,825
4,4,688
1,6,695
4,6,678
1,6,500
5,6,290
3,6,1340
5,6,1425
3,6,619
4,6,528
1,6,445
5,4,665
6,4,710
6,4,678
8,6,803
2,6,313
3,6,697
2,4,1974
4,6,843
7,6,853
3,4,1162
3,6,444
2,4,1103
2,4,411
7,6,80
2,6,10
3,6,10
2,6,40
4,4,1165
4,4,2775
2,4,10
7,4,11
1,4,33
1,3,10
3,6,1825
5,4,2018
4,6,1475
6,4,955
4,6,1047
1,6,480
4,4,3100
4,4,4176
6,4,2244
5,6,388
3,6,943
4,4,827
4,6,1425
2,6,402
2,6,660
5,1,2400
5,6,400
5,6,395
9,4,620
2,4,1139
4,4,1775
7,4,1590
2,4,1640
4,6,1439
2,6,1295
5,5,1163
4,4,959
3,6,1075
1,6,45
3,4,10
5,4,43
2,4,10
1,6,630
2,5,1190
4,6,465
4,4,2205
2,6,2795
3,4,1738
1,6,595
2,5,1685
1,6,600
4,6,535
1,4,524
2,6,300
2,4,783
3,6,252
1,6,315
6,6,308
6,2,631
2,6,347
4,6,1780
4,5,632
3,5,424
1,6,162
4,6,329
7,5,1095
6,3,400
1,3,167
8,1,325
6,1,253
1,6,720
3,4,2000
1,4,885
5,4,1718
3,4,1140
4,4,1260
3,6,596
1,6,290
1,6,273
2,6,515
5,4,2152
5,4,1331
4,2,1206
1,4,790
5,4,2023
4,4,784
3,6,485
2,6,364
2,4,530
1,1,677
2,4,628
1,4,692
6,4,707
1,6,315
2,4,4830
2,6,625
3,6,650
4,6,1553
4,4,1678
4,1,4053
4,6,4296
2,6,1142
1,6,485
1,6,460
5,6,915
2,2,1328
6,1,403
6,4,334
5,2,518
2,6,793
4,4,780
4,4,1237
4,4,790
2,6,358
2,4,1295
